Vehicle ID,Car Sensor Type,Sensor Status,Speed (km/h),Location,Battery Level (%),Connection Type,Event Logs,Vehicle Usage,Attack Type,Protocol,Label
VID8052,GPS,Disabled,101,"(14.13954, 41.89028)",81,Bluetooth,13,Weekly,None,None,normal
VID5093,GPS,Normal,30,"(78.40782, 56.05576)",63,Wi-Fi,41,Weekly,None,None,normal
VID5351,LIDAR,Disabled,89,"(87.09377, 85.52597)",40,Bluetooth,21,Occasionally,None,None,normal
VID2476,GPS,Normal,45,"(46.12478, 88.25326)",80,Bluetooth,48,Weekly,None,None,normal
VID7936,Radar,Disabled,94,"(71.37904, 15.27129)",72,Cellular,32,Daily,None,None,normal
VID9156,LIDAR,Normal,30,"(50.57642, 49.51479)",95,Cellular,0,Daily,None,None,normal
VID8161,Radar,Disabled,4,"(39.37449, 20.32577)",35,Bluetooth,31,Occasionally,None,None,normal
VID8051,GPS,Faulty,119,"(29.09579, 31.23111)",62,Wi-Fi,88,Daily,MITM,UDP,compromised
VID7549,Camera,Disabled,38,"(74.37516, 79.48234)",85,Bluetooth,82,Weekly,Jamming,Bluetooth,compromised
VID4884,Radar,Faulty,57,"(15.09306, 10.32966)",98,Wi-Fi,49,Weekly,None,None,compromised
VID5538,Camera,Normal,69,"(61.15024, 43.50594)",39,Cellular,70,Daily,None,None,compromised
VID8307,Radar,Faulty,83,"(43.89993, 15.8553)",33,Bluetooth,10,Daily,MITM,TCP,compromised
VID8882,Radar,Faulty,53,"(71.92215, 88.46518)",83,Wi-Fi,85,Weekly,DDoS,Zigbee,compromised
VID8558,ECU,Normal,14,"(56.6706, 66.60879)",38,Wi-Fi,100,Daily,Jamming,Wi-Fi,compromised
VID3091,Radar,Disabled,73,"(59.31955, 40.23584)",27,Wi-Fi,54,Occasionally,DDoS,Wi-Fi,compromised
VID3834,Camera,Normal,112,"(81.9925, 56.24242)",62,Wi-Fi,54,Daily,DDoS,Zigbee,compromised
VID5290,Radar,Disabled,65,"(53.27209, 76.05082)",67,Cellular,99,Occasionally,DDoS,UDP,compromised
VID5708,Camera,Normal,45,"(72.44741, 69.46668)",37,Bluetooth,2,Occasionally,None,None,normal
VID8175,GPS,Faulty,53,"(13.45035, 86.38389)",100,Wi-Fi,1,Weekly,MITM,Zigbee,compromised
VID4639,Radar,Normal,83,"(48.15895, 34.26546)",78,Bluetooth,15,Occasionally,None,None,normal
VID5989,GPS,Normal,108,"(73.02196, 58.01838)",91,Wi-Fi,30,Occasionally,None,None,normal
VID7653,GPS,Normal,3,"(48.93105, 64.96254)",70,Cellular,4,Weekly,None,None,normal
VID6824,GPS,Normal,94,"(53.62065, 83.60615)",100,Wi-Fi,35,Occasionally,None,None,normal
VID9958,LIDAR,Normal,64,"(60.19459, 35.96206)",64,Bluetooth,17,Occasionally,None,None,normal
VID3253,GPS,Disabled,51,"(32.25857, 87.59628)",27,Wi-Fi,95,Weekly,Jamming,Wi-Fi,compromised
VID5837,Radar,Normal,52,"(42.30537, 88.53874)",45,Wi-Fi,65,Daily,DDoS,TCP,compromised
VID9982,Radar,Normal,45,"(41.07282, 80.06063)",58,Cellular,82,Daily,Jamming,UDP,compromised
VID1091,Radar,Normal,12,"(18.57889, 65.09421)",34,Bluetooth,18,Weekly,None,None,normal
VID7711,GPS,Disabled,54,"(13.72445, 31.92451)",74,Bluetooth,38,Weekly,None,None,normal
VID4251,Radar,Faulty,13,"(31.80782, 76.19638)",52,Cellular,16,Occasionally,Spoofing,UDP,compromised
VID4933,LIDAR,Disabled,111,"(12.77843, 86.37446)",94,Wi-Fi,17,Daily,None,None,normal
VID2825,ECU,Disabled,35,"(70.08725, 19.77196)",82,Wi-Fi,1,Daily,None,None,normal
VID5645,GPS,Normal,69,"(25.79565, 70.25315)",78,Cellular,26,Weekly,None,None,normal
VID7193,LIDAR,Normal,98,"(32.60791, 13.91058)",94,Cellular,86,Weekly,Jamming,UDP,compromised
VID6962,LIDAR,Disabled,39,"(32.43903, 55.19347)",43,Cellular,41,Weekly,None,None,normal
VID7581,ECU,Disabled,86,"(25.91927, 19.36557)",59,Wi-Fi,3,Daily,None,None,normal
VID1663,LIDAR,Disabled,15,"(38.01606, 53.58284)",81,Cellular,49,Daily,None,None,normal
VID8935,Camera,Normal,85,"(23.55268, 37.13103)",28,Bluetooth,54,Daily,None,None,compromised
VID6951,Camera,Disabled,91,"(50.34583, 10.04773)",83,Wi-Fi,71,Daily,DDoS,Bluetooth,compromised
VID9812,ECU,Normal,105,"(19.24304, 22.59106)",55,Cellular,11,Occasionally,None,None,normal
VID2157,Camera,Disabled,23,"(47.86555, 72.57393)",78,Cellular,7,Weekly,None,None,normal
VID8024,GPS,Normal,87,"(71.15409, 47.57674)",89,Cellular,44,Weekly,None,None,normal
VID9198,ECU,Normal,85,"(84.92436, 73.82957)",31,Wi-Fi,45,Daily,None,None,normal
VID7833,Radar,Normal,53,"(38.49761, 48.77409)",22,Bluetooth,21,Weekly,None,None,normal
VID3090,Radar,Disabled,67,"(31.44232, 81.98649)",70,Cellular,40,Daily,None,None,normal
VID9722,LIDAR,Faulty,36,"(80.97829, 52.26031)",26,Cellular,13,Weekly,Spoofing,Zigbee,compromised
VID5379,Radar,Faulty,104,"(12.80819, 65.93893)",100,Wi-Fi,33,Occasionally,Spoofing,TCP,compromised
VID2402,Camera,Disabled,61,"(80.24628, 42.87888)",36,Bluetooth,44,Weekly,None,None,normal
VID7704,GPS,Disabled,2,"(85.18406, 12.65968)",50,Cellular,48,Weekly,None,None,normal
VID1626,GPS,Faulty,100,"(57.68381, 85.68698)",84,Bluetooth,63,Weekly,Spoofing,UDP,compromised
VID3943,LIDAR,Faulty,49,"(11.58788, 67.36429)",98,Cellular,55,Weekly,Spoofing,Wi-Fi,compromised
VID4950,LIDAR,Faulty,62,"(27.2839, 29.80078)",77,Cellular,6,Occasionally,Spoofing,UDP,compromised
VID4153,Radar,Faulty,114,"(21.58974, 53.18417)",53,Bluetooth,26,Weekly,DDoS,Bluetooth,compromised
VID1501,LIDAR,Normal,113,"(86.43363, 64.30257)",24,Wi-Fi,31,Daily,None,None,normal
VID1498,Camera,Faulty,102,"(28.28213, 42.34904)",68,Cellular,18,Daily,MITM,Wi-Fi,compromised
VID1431,Radar,Faulty,35,"(35.19747, 74.2686)",33,Wi-Fi,73,Weekly,DDoS,Bluetooth,compromised
VID6324,Radar,Normal,34,"(66.6745, 44.31124)",31,Bluetooth,87,Daily,Spoofing,Zigbee,compromised
VID9269,LIDAR,Normal,28,"(50.86172, 55.41)",55,Wi-Fi,68,Weekly,MITM,Wi-Fi,compromised
VID4983,ECU,Normal,82,"(84.8051, 76.73642)",38,Bluetooth,50,Weekly,None,None,normal
VID9870,Radar,Normal,87,"(84.27706, 87.6184)",48,Bluetooth,21,Daily,None,None,normal
VID2779,GPS,Normal,115,"(26.24519, 48.50643)",84,Bluetooth,44,Occasionally,None,None,normal
VID3889,LIDAR,Normal,12,"(87.99908, 52.51336)",84,Cellular,98,Daily,MITM,TCP,compromised
VID7711,GPS,Disabled,54,"(13.72445, 31.92451)",74,Bluetooth,38,Weekly,None,None,normal
VID1142,LIDAR,Disabled,9,"(68.23991, 26.16825)",22,Cellular,14,Weekly,None,None,normal
VID4687,Radar,Faulty,111,"(75.17957, 50.96984)",24,Cellular,13,Daily,MITM,Wi-Fi,compromised
VID6481,ECU,Disabled,63,"(61.33117, 56.58667)",100,Wi-Fi,99,Occasionally,None,None,compromised
VID8337,LIDAR,Normal,99,"(75.54645, 52.56139)",62,Bluetooth,15,Occasionally,None,None,normal
VID5018,GPS,Normal,36,"(68.86109, 70.95354)",41,Bluetooth,98,Daily,DDoS,Bluetooth,compromised
VID3730,Camera,Disabled,27,"(66.04616, 30.04625)",64,Wi-Fi,35,Daily,None,None,normal
VID6835,Camera,Disabled,19,"(83.50183, 80.08501)",72,Wi-Fi,78,Occasionally,None,None,compromised
VID3504,ECU,Faulty,46,"(38.00599, 39.64947)",79,Wi-Fi,42,Daily,Jamming,TCP,compromised
VID2558,ECU,Normal,116,"(71.23979, 84.57064)",52,Cellular,16,Daily,None,None,normal
VID8990,Camera,Disabled,62,"(18.74002, 13.16946)",31,Cellular,74,Daily,Jamming,Bluetooth,compromised
VID2241,LIDAR,Faulty,34,"(58.88775, 53.60462)",68,Wi-Fi,62,Weekly,DDoS,UDP,compromised
VID4489,LIDAR,Disabled,56,"(15.59494, 47.83069)",82,Cellular,17,Weekly,None,None,normal
VID2935,LIDAR,Faulty,36,"(69.93581, 81.29416)",80,Wi-Fi,12,Occasionally,MITM,Bluetooth,compromised
VID9802,GPS,Faulty,78,"(44.77916, 46.17549)",64,Wi-Fi,29,Weekly,Jamming,Zigbee,compromised
VID7138,Camera,Faulty,10,"(57.62314, 55.54139)",47,Bluetooth,80,Daily,Jamming,TCP,compromised
VID9339,Camera,Disabled,24,"(21.81806, 25.46293)",77,Bluetooth,33,Occasionally,None,None,normal
VID6087,Camera,Disabled,37,"(29.04272, 67.44457)",59,Bluetooth,96,Weekly,None,None,compromised
VID8645,Radar,Normal,25,"(78.44048, 82.92999)",83,Cellular,36,Weekly,None,None,normal
VID4273,LIDAR,Disabled,102,"(26.02252, 81.11691)",63,Cellular,44,Weekly,None,None,normal
VID6574,Radar,Faulty,18,"(69.5049, 22.38821)",95,Bluetooth,83,Daily,MITM,Bluetooth,compromised
VID2770,Radar,Disabled,119,"(86.60196, 41.32315)",48,Bluetooth,22,Daily,None,None,normal
VID8340,Camera,Faulty,19,"(23.68096, 27.90706)",76,Cellular,34,Daily,MITM,Bluetooth,compromised
VID4733,Camera,Normal,73,"(76.01967, 22.01164)",86,Cellular,0,Occasionally,None,None,normal
VID6006,ECU,Disabled,19,"(13.48624, 53.0726)",58,Bluetooth,49,Daily,None,None,normal
VID8250,Radar,Disabled,106,"(73.18581, 32.52071)",71,Bluetooth,46,Weekly,None,None,normal
VID9266,GPS,Disabled,86,"(33.61842, 77.64659)",22,Cellular,62,Occasionally,MITM,Bluetooth,compromised
VID1187,GPS,Normal,23,"(16.89769, 87.88329)",52,Wi-Fi,26,Weekly,None,None,normal
VID6925,Radar,Normal,2,"(38.56912, 70.76117)",67,Wi-Fi,28,Weekly,None,None,normal
VID6904,Radar,Disabled,102,"(68.18755, 84.2691)",60,Bluetooth,29,Daily,None,None,normal
VID3633,GPS,Disabled,63,"(74.99208, 50.79017)",67,Wi-Fi,39,Weekly,None,None,normal
VID7169,Camera,Disabled,64,"(52.1394, 41.96773)",93,Bluetooth,42,Weekly,None,None,normal
VID7390,Camera,Faulty,12,"(73.64981, 31.52979)",30,Wi-Fi,2,Weekly,Spoofing,TCP,compromised
VID5142,LIDAR,Faulty,84,"(51.70393, 56.79929)",43,Cellular,93,Weekly,Jamming,Bluetooth,compromised
VID4843,Radar,Disabled,2,"(24.17212, 51.22484)",57,Bluetooth,93,Occasionally,Jamming,TCP,compromised
VID1344,ECU,Faulty,116,"(79.71544, 74.75501)",52,Wi-Fi,67,Daily,Spoofing,Wi-Fi,compromised
VID6360,LIDAR,Normal,89,"(15.68396, 15.14467)",39,Bluetooth,14,Daily,None,None,normal
VID8370,GPS,Faulty,93,"(62.1106, 35.96025)",30,Wi-Fi,83,Weekly,None,None,compromised
VID6854,GPS,Disabled,115,"(73.82304, 33.43276)",44,Wi-Fi,9,Weekly,None,None,normal
VID4906,ECU,Disabled,51,"(20.08975, 59.63269)",80,Wi-Fi,11,Occasionally,None,None,normal
VID2144,LIDAR,Normal,29,"(58.85967, 83.2527)",25,Wi-Fi,75,Weekly,Spoofing,UDP,compromised
VID9058,LIDAR,Disabled,24,"(13.04551, 15.39627)",54,Bluetooth,25,Weekly,None,None,normal
VID6552,LIDAR,Faulty,2,"(28.51977, 15.40568)",56,Bluetooth,51,Daily,MITM,Zigbee,compromised
VID1589,LIDAR,Normal,23,"(71.76964, 76.99397)",40,Wi-Fi,92,Daily,None,None,compromised
VID5997,Radar,Faulty,74,"(40.84871, 19.31999)",91,Cellular,20,Weekly,Jamming,Zigbee,compromised
VID3366,Radar,Normal,17,"(79.89088, 17.46453)",40,Cellular,95,Occasionally,None,None,compromised
VID6951,LIDAR,Faulty,41,"(89.22566, 66.32405)",48,Cellular,57,Occasionally,None,None,compromised
VID5975,Radar,Disabled,120,"(56.07535, 77.05328)",60,Cellular,55,Daily,MITM,Wi-Fi,compromised
VID8485,ECU,Normal,39,"(33.19728, 11.50578)",38,Bluetooth,72,Weekly,None,None,compromised
VID1981,Camera,Disabled,85,"(88.7367, 12.08201)",78,Wi-Fi,8,Daily,None,None,normal
VID9383,ECU,Faulty,68,"(37.01917, 44.35961)",75,Bluetooth,11,Occasionally,Jamming,UDP,compromised
VID6722,LIDAR,Normal,114,"(66.60375, 18.80351)",97,Wi-Fi,96,Daily,MITM,Bluetooth,compromised
VID7377,LIDAR,Disabled,20,"(75.43883, 74.07554)",90,Cellular,38,Occasionally,None,None,normal
VID8324,LIDAR,Disabled,4,"(43.74307, 41.34564)",49,Wi-Fi,43,Daily,None,None,normal
VID5835,LIDAR,Normal,117,"(24.39593, 32.16695)",38,Cellular,0,Weekly,None,None,normal
VID7204,LIDAR,Faulty,102,"(74.30341, 88.55704)",81,Cellular,28,Occasionally,Spoofing,Bluetooth,compromised
VID4420,GPS,Normal,117,"(48.13496, 60.45936)",87,Cellular,29,Weekly,None,None,normal
VID2556,Radar,Disabled,23,"(17.21178, 58.65516)",38,Bluetooth,5,Daily,None,None,normal
VID1237,LIDAR,Disabled,34,"(22.08974, 41.72308)",55,Wi-Fi,40,Occasionally,None,None,normal
VID3831,Radar,Disabled,2,"(20.81927, 67.5557)",37,Bluetooth,64,Weekly,MITM,UDP,compromised
VID8506,GPS,Normal,32,"(62.47617, 52.90009)",94,Wi-Fi,0,Occasionally,None,None,normal
VID4085,Radar,Normal,113,"(79.31331, 67.47138)",66,Cellular,34,Occasionally,None,None,normal
VID1451,Camera,Normal,95,"(83.31746, 89.8796)",98,Wi-Fi,0,Weekly,None,None,normal
VID9093,GPS,Faulty,63,"(16.42192, 41.03242)",39,Bluetooth,36,Daily,DDoS,Zigbee,compromised
VID2328,ECU,Normal,25,"(83.13698, 43.52763)",87,Wi-Fi,58,Weekly,MITM,Bluetooth,compromised
VID8582,Camera,Disabled,102,"(60.35142, 71.51094)",33,Bluetooth,29,Weekly,None,None,normal
VID2740,GPS,Disabled,58,"(16.36063, 52.86423)",49,Wi-Fi,96,Occasionally,None,None,compromised
VID2268,GPS,Disabled,23,"(34.34559, 20.2629)",30,Bluetooth,10,Weekly,None,None,normal
VID1624,Camera,Normal,112,"(48.39519, 60.44057)",20,Wi-Fi,96,Daily,DDoS,Zigbee,compromised
VID3976,LIDAR,Faulty,51,"(56.99456, 71.50654)",54,Cellular,80,Occasionally,Spoofing,TCP,compromised
VID7109,GPS,Disabled,35,"(18.28175, 70.37965)",28,Cellular,86,Occasionally,Spoofing,Zigbee,compromised
VID5319,Radar,Disabled,4,"(60.33602, 67.09503)",50,Wi-Fi,67,Daily,None,None,compromised
VID4230,LIDAR,Disabled,65,"(65.97198, 31.46993)",69,Bluetooth,67,Weekly,None,None,compromised
VID1375,LIDAR,Normal,90,"(69.34341, 59.44715)",62,Wi-Fi,47,Weekly,None,None,normal
VID7280,LIDAR,Normal,103,"(89.54224, 80.49906)",52,Cellular,99,Weekly,MITM,UDP,compromised
VID3758,Camera,Faulty,25,"(50.4219, 81.45241)",30,Wi-Fi,52,Weekly,MITM,Wi-Fi,compromised
VID2078,LIDAR,Normal,56,"(78.22863, 51.65449)",87,Wi-Fi,53,Daily,Spoofing,Zigbee,compromised
VID8827,LIDAR,Faulty,57,"(19.8216, 81.52468)",21,Wi-Fi,71,Daily,Jamming,TCP,compromised
VID7009,Radar,Disabled,19,"(50.67763, 73.94016)",100,Cellular,37,Occasionally,None,None,normal
VID1777,Radar,Normal,54,"(44.92866, 20.1863)",52,Cellular,25,Weekly,None,None,normal
VID1574,LIDAR,Normal,34,"(70.78037, 82.69435)",87,Cellular,0,Occasionally,None,None,normal
VID1709,Camera,Disabled,58,"(14.54592, 59.29123)",68,Cellular,15,Weekly,None,None,normal
VID2361,ECU,Faulty,83,"(58.71181, 37.14753)",51,Bluetooth,73,Weekly,Jamming,Wi-Fi,compromised
VID1966,Camera,Faulty,91,"(58.07167, 44.70123)",40,Bluetooth,69,Daily,MITM,Bluetooth,compromised
VID4579,LIDAR,Disabled,20,"(31.62153, 19.05597)",21,Cellular,16,Weekly,None,None,normal
VID6354,LIDAR,Normal,114,"(58.09328, 45.88082)",60,Cellular,35,Occasionally,None,None,normal
VID9411,Camera,Disabled,10,"(33.91784, 21.95626)",72,Cellular,31,Occasionally,None,None,normal
VID8956,LIDAR,Disabled,47,"(67.97984, 40.35038)",76,Wi-Fi,19,Daily,None,None,normal
VID3230,Radar,Disabled,41,"(81.57794, 20.38336)",71,Bluetooth,35,Weekly,None,None,normal
VID6197,LIDAR,Normal,69,"(50.51332, 11.501)",27,Bluetooth,36,Occasionally,None,None,normal
VID5777,Camera,Disabled,22,"(67.10698, 15.95066)",36,Bluetooth,34,Weekly,None,None,normal
VID1705,Camera,Normal,87,"(56.44775, 42.93114)",73,Cellular,17,Weekly,None,None,normal
VID8530,ECU,Faulty,77,"(22.60317, 51.99599)",74,Bluetooth,96,Occasionally,Jamming,UDP,compromised
VID8715,ECU,Disabled,108,"(45.30309, 45.01638)",26,Wi-Fi,50,Weekly,None,None,normal
VID7962,GPS,Normal,85,"(17.86698, 23.75773)",65,Cellular,11,Daily,None,None,normal
VID2061,Radar,Normal,119,"(47.59448, 30.08312)",51,Bluetooth,41,Occasionally,None,None,normal
VID9231,LIDAR,Disabled,69,"(16.6624, 34.20087)",61,Wi-Fi,23,Occasionally,None,None,normal
VID2476,LIDAR,Faulty,22,"(16.98073, 51.81145)",35,Cellular,40,Occasionally,MITM,Zigbee,compromised
VID4524,ECU,Normal,41,"(75.71108, 53.69643)",61,Bluetooth,98,Daily,Spoofing,Wi-Fi,compromised
VID5307,LIDAR,Disabled,73,"(14.36203, 34.74424)",35,Bluetooth,5,Occasionally,None,None,normal
VID4516,Radar,Disabled,113,"(15.84942, 52.59013)",51,Bluetooth,25,Weekly,None,None,normal
VID8182,Radar,Normal,46,"(50.22111, 18.931)",84,Bluetooth,72,Weekly,MITM,TCP,compromised
VID5208,ECU,Disabled,87,"(84.32319, 82.69022)",97,Cellular,57,Occasionally,Spoofing,UDP,compromised
VID5252,ECU,Normal,30,"(50.75669, 74.07306)",37,Bluetooth,94,Occasionally,DDoS,Bluetooth,compromised
VID8586,Camera,Normal,3,"(86.18383, 72.47635)",75,Bluetooth,28,Occasionally,None,None,normal
VID7637,ECU,Disabled,78,"(23.8751, 53.26048)",68,Bluetooth,10,Daily,None,None,normal
VID7647,GPS,Normal,35,"(66.82552, 37.39254)",57,Cellular,74,Weekly,Spoofing,Bluetooth,compromised
VID2585,Radar,Faulty,70,"(74.32277, 47.34066)",26,Cellular,1,Weekly,DDoS,UDP,compromised
VID5750,Radar,Normal,48,"(42.04531, 74.38577)",94,Bluetooth,5,Daily,None,None,normal
VID3501,LIDAR,Disabled,84,"(33.58446, 24.0959)",46,Bluetooth,32,Daily,None,None,normal
VID2709,Camera,Normal,75,"(56.4496, 31.14971)",24,Bluetooth,40,Weekly,None,None,normal
VID9996,LIDAR,Disabled,69,"(57.68674, 39.13343)",95,Cellular,63,Daily,None,None,compromised
VID5569,GPS,Disabled,91,"(81.63519, 81.22659)",52,Wi-Fi,68,Weekly,None,None,compromised
VID5125,LIDAR,Faulty,6,"(40.65286, 57.63434)",21,Wi-Fi,50,Occasionally,DDoS,Zigbee,compromised
VID7564,Radar,Faulty,39,"(80.71986, 89.13626)",23,Wi-Fi,4,Occasionally,Jamming,TCP,compromised
VID7337,ECU,Disabled,41,"(51.07969, 23.16356)",78,Wi-Fi,7,Weekly,None,None,normal
VID6638,Camera,Disabled,32,"(71.79841, 40.05259)",31,Bluetooth,73,Weekly,Jamming,TCP,compromised
VID4718,Camera,Disabled,45,"(89.42238, 26.93614)",22,Wi-Fi,52,Weekly,DDoS,TCP,compromised
VID9434,LIDAR,Faulty,53,"(13.16786, 43.2083)",91,Wi-Fi,16,Weekly,DDoS,UDP,compromised
VID6827,ECU,Normal,87,"(77.53195, 12.17039)",100,Wi-Fi,31,Occasionally,None,None,normal
VID5820,ECU,Normal,16,"(82.76829, 35.60618)",90,Bluetooth,23,Occasionally,None,None,normal
VID8245,GPS,Disabled,71,"(63.05345, 39.78733)",23,Cellular,18,Occasionally,None,None,normal
VID7070,ECU,Faulty,54,"(37.52628, 87.20592)",26,Wi-Fi,0,Occasionally,Jamming,Zigbee,compromised
VID5666,Camera,Faulty,26,"(83.18789, 39.20279)",25,Cellular,34,Weekly,MITM,Bluetooth,compromised
VID6668,ECU,Disabled,33,"(76.03025, 50.25227)",48,Cellular,49,Occasionally,None,None,normal
VID3457,Radar,Normal,68,"(81.35383, 76.27955)",59,Bluetooth,4,Occasionally,None,None,normal
VID8921,Camera,Faulty,38,"(48.77809, 37.1128)",99,Cellular,86,Daily,MITM,Bluetooth,compromised
VID3456,GPS,Disabled,110,"(66.98269, 53.82732)",50,Cellular,44,Occasionally,None,None,normal
VID8480,LIDAR,Normal,21,"(41.77054, 12.46467)",96,Cellular,22,Daily,None,None,normal
VID5857,ECU,Faulty,72,"(52.57756, 87.03097)",84,Wi-Fi,41,Occasionally,Spoofing,TCP,compromised
VID7867,Radar,Disabled,10,"(26.79813, 78.11245)",73,Bluetooth,41,Occasionally,None,None,normal
VID6671,Camera,Disabled,21,"(40.13526, 76.23474)",38,Cellular,23,Weekly,None,None,normal
VID5302,GPS,Faulty,63,"(41.32103, 61.70584)",75,Bluetooth,16,Weekly,Jamming,UDP,compromised
VID2203,GPS,Disabled,113,"(40.56908, 27.81668)",63,Bluetooth,19,Weekly,None,None,normal
VID3088,LIDAR,Disabled,4,"(67.37049, 76.24928)",93,Wi-Fi,35,Occasionally,None,None,normal
VID2116,GPS,Disabled,60,"(66.4739, 76.40624)",25,Wi-Fi,15,Weekly,None,None,normal
VID2889,Radar,Normal,78,"(19.17717, 37.14927)",57,Wi-Fi,97,Daily,Spoofing,Bluetooth,compromised
VID1787,Radar,Faulty,72,"(12.0901, 28.76537)",29,Cellular,15,Weekly,None,None,compromised
VID7995,LIDAR,Normal,93,"(19.29821, 78.23683)",34,Wi-Fi,40,Occasionally,None,None,normal
VID8307,GPS,Disabled,25,"(69.53504, 70.63872)",83,Wi-Fi,14,Daily,None,None,normal
VID1391,LIDAR,Normal,38,"(80.29946, 48.48941)",41,Wi-Fi,15,Daily,None,None,normal
VID8051,Camera,Normal,57,"(70.17568, 51.0639)",56,Wi-Fi,80,Occasionally,DDoS,UDP,compromised
VID7110,Radar,Faulty,55,"(22.8608, 30.60519)",84,Bluetooth,50,Daily,Spoofing,Bluetooth,compromised
VID8150,GPS,Faulty,86,"(53.8056, 76.37705)",23,Cellular,83,Occasionally,Spoofing,UDP,compromised
VID9979,Camera,Disabled,112,"(36.1604, 69.34754)",34,Cellular,53,Daily,Spoofing,Wi-Fi,compromised
VID6835,GPS,Faulty,99,"(35.85513, 35.76122)",82,Wi-Fi,88,Occasionally,None,None,compromised
VID1835,Camera,Disabled,44,"(84.82057, 27.24052)",26,Cellular,17,Daily,None,None,normal
VID6114,ECU,Faulty,61,"(58.70775, 59.29132)",97,Wi-Fi,87,Occasionally,Jamming,Wi-Fi,compromised
VID4882,Camera,Faulty,73,"(88.03045, 28.36836)",21,Cellular,96,Daily,DDoS,UDP,compromised
VID3505,Radar,Disabled,13,"(87.04152, 36.36175)",72,Cellular,66,Weekly,Jamming,UDP,compromised
VID2965,ECU,Faulty,6,"(56.66776, 18.12691)",82,Bluetooth,11,Weekly,MITM,UDP,compromised
VID7037,LIDAR,Normal,56,"(15.51056, 61.46403)",73,Bluetooth,3,Occasionally,None,None,normal
VID6185,ECU,Disabled,16,"(64.20371, 71.52932)",68,Cellular,22,Weekly,None,None,normal
VID4197,Radar,Normal,57,"(19.7629, 67.92714)",25,Wi-Fi,66,Weekly,Spoofing,Bluetooth,compromised
VID8113,LIDAR,Disabled,109,"(58.57412, 24.40918)",26,Wi-Fi,67,Daily,Spoofing,TCP,compromised
VID8675,ECU,Disabled,37,"(43.81539, 19.4115)",36,Wi-Fi,43,Occasionally,None,None,normal
VID3985,Radar,Normal,94,"(15.09302, 84.35662)",87,Wi-Fi,45,Weekly,None,None,normal
VID2416,Radar,Faulty,120,"(12.35157, 56.3103)",77,Wi-Fi,47,Weekly,Spoofing,Wi-Fi,compromised
VID1738,Camera,Normal,17,"(41.36751, 34.16314)",23,Bluetooth,15,Daily,None,None,normal
VID8105,Radar,Normal,61,"(19.71278, 49.31359)",36,Wi-Fi,26,Daily,None,None,normal
VID5486,LIDAR,Normal,57,"(43.69354, 50.90967)",29,Wi-Fi,11,Occasionally,None,None,normal
VID4733,Camera,Normal,73,"(76.01967, 22.01164)",86,Cellular,0,Occasionally,None,None,normal
VID8894,Camera,Disabled,118,"(38.05427, 73.09362)",26,Wi-Fi,78,Daily,None,None,compromised
VID7930,LIDAR,Faulty,10,"(74.42768, 24.26363)",49,Wi-Fi,22,Weekly,Spoofing,Bluetooth,compromised
VID9462,ECU,Normal,15,"(39.67723, 13.69045)",90,Bluetooth,68,Occasionally,DDoS,UDP,compromised
VID2520,ECU,Normal,19,"(57.68228, 25.7207)",63,Bluetooth,43,Occasionally,None,None,normal
VID9342,LIDAR,Normal,0,"(17.07049, 33.96779)",47,Cellular,56,Weekly,Jamming,Bluetooth,compromised
VID3379,GPS,Disabled,82,"(30.78532, 46.81406)",25,Bluetooth,45,Occasionally,None,None,normal
VID2249,ECU,Faulty,12,"(77.74932, 43.6212)",54,Bluetooth,72,Daily,Jamming,TCP,compromised
VID8358,Camera,Normal,16,"(52.4657, 59.16713)",42,Bluetooth,38,Occasionally,None,None,normal
VID7217,Camera,Faulty,10,"(37.97925, 33.93616)",73,Bluetooth,61,Weekly,MITM,Bluetooth,compromised
VID7293,LIDAR,Normal,104,"(75.49762, 86.31455)",92,Bluetooth,55,Weekly,DDoS,Zigbee,compromised
VID3414,ECU,Normal,45,"(47.96246, 85.11626)",97,Wi-Fi,33,Daily,None,None,normal
VID2796,Camera,Disabled,69,"(72.87945, 58.1966)",25,Wi-Fi,8,Occasionally,None,None,normal
VID4932,LIDAR,Normal,16,"(65.87167, 21.73993)",28,Wi-Fi,0,Weekly,None,None,normal
VID5819,GPS,Faulty,0,"(67.63468, 14.81743)",51,Cellular,68,Weekly,Jamming,Bluetooth,compromised
VID8661,Camera,Normal,94,"(41.60277, 46.36047)",31,Bluetooth,16,Daily,None,None,normal
VID5648,ECU,Normal,105,"(29.24566, 87.94374)",29,Cellular,16,Weekly,None,None,normal
VID1809,GPS,Normal,115,"(60.3711, 89.55901)",49,Cellular,23,Weekly,None,None,normal
VID3230,ECU,Faulty,23,"(75.51059, 52.89879)",60,Cellular,18,Occasionally,Spoofing,UDP,compromised
VID4359,Radar,Disabled,14,"(15.14572, 11.32895)",36,Wi-Fi,26,Occasionally,None,None,normal
